date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2022-11-13,53.97083333333333,29.666666666666668,494.4583333333333,23.09583333333333,22.641666666666666,79.08333333333333,0.26625,20.083333333333332,1.0791666666666666,124.0,78.54166666666667
2022-11-14,50.71666666666667,24.166666666666668,376.2916666666667,15.958333333333334,17.791666666666668,85.33333333333333,0.29083333333333333,29.708333333333332,1.0833333333333333,77.375,56.958333333333336
2022-11-15,100.55,61.72083333333333,534.375,18.995833333333334,35.949999999999996,95.54166666666667,0.5875,33.083333333333336,0.9729166666666668,113.91666666666667,73.0
2022-11-16,100.32083333333333,64.52083333333333,693.75,26.962500000000002,42.170833333333334,116.29166666666667,0.5570833333333333,22.166666666666668,0.9416666666666668,153.83333333333334,90.33333333333333
2022-11-17,101.79166666666667,63.48333333333333,918.6666666666666,32.266666666666666,44.24166666666667,128.79166666666666,0.42291666666666666,20.708333333333332,0.9916666666666667,162.95833333333334,94.125
2022-11-18,73.53333333333333,42.354166666666664,716.8333333333334,28.65416666666667,33.791666666666664,100.29166666666667,0.2604166666666667,22.25,1.01875,144.625,83.5
2022-11-19,49.112500000000004,25.09166666666667,443.9583333333333,22.90833333333333,17.791666666666668,84.5,0.3145833333333333,23.833333333333332,1.0270833333333333,93.5,65.79166666666667
2022-11-20,77.19583333333334,48.074999999999996,655.25,31.833333333333332,30.991666666666664,90.08333333333333,0.5075,19.75,0.9020833333333332,92.25,64.875
2022-11-21,103.35833333333333,67.57083333333334,789.6666666666666,34.925,38.71666666666667,110.33333333333333,0.5958333333333333,17.875,0.8729166666666667,151.04166666666666,89.04166666666667
2022-11-22,105.25416666666666,67.74583333333334,1076.375,53.63333333333333,57.26666666666667,100.875,0.46666666666666673,15.708333333333334,1.0062499999999999,162.83333333333334,95.25
2022-11-23,102.99166666666667,68.64583333333333,869.4583333333334,37.954166666666666,50.25833333333333,108.45833333333333,0.3983333333333334,13.125,0.9979166666666667,156.0,93.58333333333333
2022-11-24,90.72916666666667,60.25416666666666,980.125,46.80833333333334,50.84583333333333,107.20833333333333,0.25708333333333333,7.458333333333333,1.0083333333333333,159.16666666666666,95.79166666666667
2022-11-25,61.93333333333334,33.88333333333333,809.2916666666666,39.69583333333333,35.0875,98.58333333333333,0.1729166666666667,24.916666666666668,1.09375,124.125,74.70833333333333
2022-11-26,85.77083333333333,56.63333333333333,1106.375,60.35833333333333,50.270833333333336,87.5,0.22708333333333333,10.25,1.0916666666666666,127.79166666666667,76.70833333333333
2022-11-27,59.59166666666667,37.96666666666667,877.1666666666666,44.02916666666667,41.5375,101.16666666666667,0.19791666666666666,8.083333333333334,1.0708333333333333,135.375,77.16666666666667
2022-11-28,98.925,67.675,1221.4583333333333,72.69583333333334,52.80833333333334,56.708333333333336,0.31375000000000003,5.041666666666667,1.0333333333333334,141.5,84.04166666666667
2022-11-29,84.32916666666667,57.80416666666667,728.3333333333334,41.36666666666667,32.84166666666667,77.29166666666667,0.27125,5.208333333333333,1.0541666666666667,152.79166666666666,88.70833333333333
2022-11-30,97.55833333333334,66.86666666666666,723.8333333333334,40.141666666666666,35.045833333333334,90.66666666666667,0.30583333333333335,6.75,1.04375,153.125,89.20833333333333
2022-12-01,105.71666666666665,72.13333333333334,788.2916666666666,41.233333333333334,40.916666666666664,93.625,0.3541666666666667,7.875,0.9833333333333334,157.125,95.125
2022-12-02,88.50416666666666,58.20416666666667,1009.5,53.9125,46.55833333333334,69.5,0.27291666666666664,6.375,1.0270833333333333,159.875,99.45833333333333
2022-12-03,75.09583333333333,46.40416666666667,741.0833333333334,46.333333333333336,46.32916666666667,67.20833333333333,0.28458333333333335,17.166666666666668,0.9874999999999999,112.08333333333333,72.33333333333333
2022-12-04,127.48333333333333,86.58749999999999,774.5833333333334,36.65833333333333,43.166666666666664,90.33333333333333,0.5466666666666666,10.5,0.8291666666666666,155.83333333333334,95.875
2022-12-05,125.79166666666667,82.28750000000001,1061.375,53.72083333333333,64.32083333333334,83.29166666666667,0.4291666666666667,18.083333333333332,0.9541666666666666,165.20833333333334,107.625
2022-12-06,150.17083333333332,101.125,1321.4583333333333,56.67083333333333,68.03333333333333,102.79166666666667,0.4483333333333333,14.208333333333334,0.8854166666666666,169.0,113.25
2022-12-07,129.02083333333334,87.85000000000001,1306.5833333333333,59.324999999999996,57.395833333333336,94.25,0.405,9.0,0.88125,169.83333333333334,114.41666666666667
2022-12-08,102.72916666666667,66.32916666666667,1403.8333333333333,69.95416666666667,52.00833333333333,71.5,0.2225,15.875,0.9666666666666667,167.04166666666666,110.25
2022-12-09,74.51666666666667,45.416666666666664,1021.75,49.30833333333334,44.40833333333333,88.08333333333333,0.20750000000000002,18.75,0.9354166666666667,129.41666666666666,77.66666666666667
2022-12-10,106.55,71.40833333333333,868.8333333333334,43.5875,42.166666666666664,75.45833333333333,0.4033333333333333,11.25,0.8583333333333334,148.41666666666666,87.29166666666667
2022-12-11,91.44166666666666,60.52916666666667,578.4166666666666,17.370833333333334,30.941666666666666,111.5,0.43291666666666667,13.75,0.8666666666666667,155.95833333333334,93.5
2022-12-12,85.375,54.637499999999996,765.9166666666666,34.94166666666667,30.666666666666668,95.75,0.40625,19.375,0.8541666666666666,145.45833333333334,83.45833333333333
2022-12-13,54.145833333333336,35.583333333333336,537.2916666666666,23.479166666666668,20.604166666666668,67.5,0.2175,8.541666666666666,1.6020833333333335,144.875,83.375
2022-12-14,0.9208333333333334,0.65,59.916666666666664,0.0,0.5291666666666667,30.375,0.037083333333333336,0.0,2.2583333333333333,46.458333333333336,31.333333333333332
2022-12-15,1.1666666666666667,0.8125,62.916666666666664,0.0,0.22916666666666666,34.0,0.03875,0.0,2.25,15.5,13.708333333333334
2022-12-16,71.24166666666666,47.65833333333333,969.4583333333334,47.12916666666666,41.708333333333336,79.08333333333333,0.11625,4.5,1.425,71.625,48.333333333333336
2022-12-17,79.60000000000001,52.82083333333333,1176.375,60.65416666666667,58.85,67.125,0.11541666666666667,8.375,1.0729166666666667,139.20833333333334,81.04166666666667
2022-12-18,113.27083333333333,77.22083333333333,1500.5,78.07916666666667,70.04166666666667,66.66666666666667,0.18125000000000002,8.041666666666666,1.0208333333333333,154.75,92.33333333333333
2022-12-19,108.06666666666666,71.14166666666667,1267.3333333333333,71.62916666666666,69.96666666666667,67.83333333333333,0.18916666666666668,15.5,0.9979166666666667,159.41666666666666,98.70833333333333
2022-12-20,75.21249999999999,47.229166666666664,1149.5833333333333,57.93333333333334,52.23333333333333,68.70833333333333,0.1925,18.75,0.9791666666666666,151.16666666666666,90.41666666666667
2022-12-21,84.46249999999999,53.93333333333334,754.125,47.2125,40.50833333333333,64.20833333333333,0.3204166666666666,21.0,0.9354166666666667,135.95833333333334,79.95833333333333
2022-12-22,59.36666666666667,37.666666666666664,587.375,32.025,33.55833333333333,72.45833333333333,0.2870833333333333,16.083333333333332,0.96875,124.45833333333333,76.25
2022-12-23,91.00833333333333,57.36666666666667,985.4583333333334,55.958333333333336,55.26666666666667,52.75,0.2579166666666667,22.916666666666668,0.9125,138.45833333333334,82.08333333333333
2022-12-24,68.20833333333333,44.00833333333333,762.2916666666666,48.6625,48.35833333333333,63.208333333333336,0.19833333333333333,13.375,0.9520833333333334,122.5,75.83333333333333
2022-12-25,86.35000000000001,58.104166666666664,716.4166666666666,35.1,40.795833333333334,92.75,0.32375,8.958333333333334,0.9041666666666667,135.20833333333334,79.91666666666667
2022-12-26,113.70416666666667,76.85000000000001,993.2916666666666,51.78333333333333,54.125,75.375,0.4458333333333333,8.75,0.8729166666666667,157.375,95.625
2022-12-27,101.10833333333333,67.91666666666667,763.4166666666666,31.15833333333333,45.11666666666667,88.0,0.4354166666666666,10.958333333333334,0.8624999999999999,158.875,97.83333333333333
2022-12-28,143.21666666666667,92.5,1454.7083333333333,56.675000000000004,72.72083333333333,106.70833333333333,0.41375,23.625,0.8854166666666666,166.08333333333334,101.29166666666667
2022-12-29,74.40833333333333,44.18333333333334,810.5,32.483333333333334,35.1625,98.79166666666667,0.3225,15.208333333333334,0.8770833333333333,159.375,100.70833333333333
2022-12-30,61.479166666666664,34.4,516.5833333333334,24.150000000000002,35.725,74.875,0.22666666666666668,32.708333333333336,0.9479166666666666,96.70833333333333,67.0
2022-12-31,76.20416666666667,48.19166666666666,659.3333333333334,26.879166666666666,39.729166666666664,99.45833333333333,0.29583333333333334,20.0,0.9541666666666666,114.125,72.91666666666667
